player_id,player_name,game_id,season,week,team,opponent,passing_yards,pass_tds,completions,attempts,interceptions,game_date,completion_pct,passing_yards_L3,passing_yards_L5,passing_yards_L10,passing_yards_std_L5,pass_tds_L3,pass_tds_L5,pass_tds_L10,pass_tds_std_L5,completions_L3,completions_L5,completions_L10,completions_std_L5,attempts_L3,attempts_L5,attempts_L10,attempts_std_L5,interceptions_L3,interceptions_L5,interceptions_L10,interceptions_std_L5
00-0019596,T.Brady,2021_05_MIA_TB,2021,5,TB,MIA,411.0,5.0,30.0,41.0,0.0,2021-10-10,73.2,315.8174293041229,316.22061263054616,310.9120982826006,86.52429740034103,1.302864670753479,1.9092173993858301,2.360540655186588,2.0860936027497012,27.542871475219727,27.346329230956982,26.20378522735716,8.936512606765504,44.902164936065674,43.500363579464036,41.21730427544355,9.08320517558591,0.17424094676971436,0.3533946360270805,0.5473324632214774,0.9372309395248897
00-0019596,T.Brady,2021_06_TB_PHI,2021,6,TB,PHI,297.0,2.0,34.0,42.0,1.0,2021-10-14,81.0,363.40871465206146,347.81374175369746,329.109898594855,86.52331400660698,3.1514323353767395,2.93947826625722,2.8404423542435717,2.356859063253223,28.771435737609863,28.230886153971323,26.8940060951104,7.4294643499904245,42.95108246803284,42.666909052976024,41.17779440718108,7.532575481910719,0.08712047338485718,0.2355964240180537,0.4478174699084815,0.7875863553218491
00-0019596,T.Brady,2021_07_CHI_TB,2021,7,TB,CHI,211.0,4.0,20.0,36.0,0.0,2021-10-24,55.6,330.20435732603073,330.8758278357983,323.27173521397225,75.5518909239873,2.5757161676883698,2.62631884417148,2.687634653472013,1.987048518511815,31.38571786880493,30.15392410264755,28.186004986908507,6.785510126315852,42.47554123401642,42.44460603531735,41.32728633314815,6.160357843960345,0.5435602366924286,0.4903976160120358,0.5482142935614849,0.7588394402686186
00-0019596,T.Brady,2021_08_TB_NO,2021,8,TB,NO,375.0,4.0,28.0,40.0,2.0,2021-10-31,70.0,270.60217866301537,290.9172185571989,302.8586924477955,88.30129266490331,3.287858083844185,3.084212562780987,2.9262465346589197,1.7766282255648418,25.692858934402466,26.769282735098372,26.69764044383423,7.7029166387428205,39.23777061700821,40.2964040235449,40.3586888180303,6.0693439133252625,0.2717801183462143,0.3269317440080239,0.4485389674593967,0.6713376637172151
00-0019596,T.Brady,2021_10_TB_WAS,2021,10,TB,WAS,220.0,2.0,23.0,34.0,2.0,2021-11-14,67.6,322.8010893315077,318.94481237146596,315.9752938209235,84.62826888025026,3.6439290419220924,3.3894750418539914,3.1214744374482066,1.5288017704499557,26.846429467201233,27.179521823398915,26.934433090409822,6.322764961181977,39.618885308504105,40.19760268236327,40.293472669297515,4.958060233450665,1.1358900591731071,0.884621162672016,0.7306227915576882,1.03827094657376
00-0019596,T.Brady,2021_11_NYG_TB,2021,11,TB,NYG,307.0,2.0,30.0,46.0,1.0,2021-11-22,65.2,271.40054466575384,285.963208247644,298.5252403989374,86.56843990998829,2.821964520961046,2.9263166945693277,2.9175699942758055,1.4472199920335547,24.923214733600616,25.786347882265943,26.21908161942622,5.612833975923226,36.80944265425205,38.13173512157552,39.149204911243416,5.201707680924247,1.5679450295865536,1.2564141084480107,0.9614186476381085,1.031623005387782
00-0019596,T.Brady,2021_12_TB_IND,2021,12,TB,IND,226.0,1.0,25.0,34.0,1.0,2021-11-28,73.5,289.2002723328769,292.975472165096,300.06610578094876,71.54713694512773,2.410982260480523,2.617544463046219,2.750739086225659,1.2785334818461278,27.46160736680031,27.190898588177298,26.906521324985086,5.092593662032234,41.404721327126026,40.75449008105035,40.39480401829006,5.935959692851241,1.2839725147932768,1.1709427389653406,0.9684334389766343,0.8530889388648177
00-0019596,T.Brady,2021_13_TB_ATL,2021,13,TB,ATL,368.0,4.0,38.0,51.0,1.0,2021-12-05,74.5,257.60013616643846,270.6503147767307,286.5995410935035,68.2546225613034,1.7054911302402616,2.078362975364146,2.432422888730084,1.3477970672291164,26.230803683400154,26.460599058784865,26.559881084078707,4.315439372424638,37.70236066356301,38.5029933873669,39.23211237860095,6.013609985176783,1.1419862573966384,1.1139618259768937,0.9741728137081553,0.7023466994098329
00-0019596,T.Brady,2021_14_BUF_TB,2021,14,TB,BUF,363.0,2.0,31.0,46.0,0.0,2021-12-12,67.4,312.80006808321923,303.1002098511538,301.3996245310483,75.75146792743728,2.8527455651201308,2.7189086502427644,2.717436908960978,1.495588466221897,32.11540184170008,30.307066039189912,28.639902705155304,7.0287705347384275,44.35118033178151,42.6686622582446,41.371728309764414,8.21529039193812,1.0709931286983192,1.0759745506512626,0.978868665761218,0.5766005319915994
00-0019596,T.Brady,2021_15_NO_TB,2021,15,TB,NO,214.0,0.0,26.0,48.0,1.0,2021-12-19,54.2,337.9000340416096,323.0668065674359,312.5996927981304,69.44195938453915,2.4263727825600654,2.4792724334951766,2.5869938346044363,1.2785748698443424,31.55770092085004,30.53804402612661,29.069011304217973,5.750575672276148,45.17559016589075,43.77910817216307,42.21323225344361,6.933738010744312,0.5354965643491596,0.7173163671008418,0.8008925447137237,0.7370445580592723
00-0019596,T.Brady,2021_16_TB_CAR,2021,16,TB,CAR,232.0,1.0,18.0,31.0,0.0,2021-12-26,58.1,275.9500170208048,286.71120437829063,294.672475925743,80.74103670653533,1.2131863912800327,1.6528482889967846,2.1166313192218116,1.6725064917832828,28.77885046042502,29.025362684084406,28.511009248905612,5.2694015297189,46.58779508294538,45.186072114775385,43.265371843726584,6.082763958421459,0.7677482821745798,0.8115442447338945,0.8370939002203193,0.6199626488885478
00-0019596,T.Brady,2021_17_TB_NYJ,2021,17,TB,NYJ,410.0,3.0,34.0,50.0,1.0,2022-01-02,68.0,253.9750085104024,268.4741362521938,283.27748030288063,71.95521737082207,1.1065931956400163,1.435232192664523,1.913607442999664,1.4082769223983251,23.38942523021251,25.350241789389607,26.5999166581955,7.230307436813206,38.79389754147269,40.45738140985026,41.035304235776294,8.97596611548792,0.3838741410872899,0.5410294964892631,0.6848950092711703,0.6627076000940623
00-0019596,T.Brady,2021_18_CAR_TB,2021,18,TB,CAR,326.0,3.0,29.0,37.0,0.0,2022-01-09,78.4,331.9875042552012,315.6494241681292,306.3179384296296,94.9498377011107,2.053296597820008,1.9568214617763489,2.1111333624542703,1.4150268575440048,28.694712615106255,28.23349452625974,27.945386356705406,7.458849081162114,44.396948770736344,43.63825427323351,42.6652489201806,8.888580252403923,0.691937070543645,0.6940196643261755,0.7421868257673212,0.592707815131868
00-0019596,T.Brady,2021_19_PHI_TB,2021,19,TB,PHI,271.0,2.0,29.0,37.0,0.0,2022-01-16,78.4,328.9937521276006,319.09961611208615,309.89649507878784,77.71791308380566,2.526648298910004,2.3045476411842327,2.2727454783716756,1.2795120468343772,28.847356307553127,28.488996350839827,28.137134291849875,6.103509048047823,40.69847438536817,41.42550284882234,41.635203661965946,8.056792875240301,0.3459685352718225,0.4626797762174504,0.6072437665368992,0.606627614209043
00-0019596,T.Brady,2021_20_LA_TB,2021,20,TB,LA,329.0,1.0,30.0,54.0,1.0,2022-01-23,55.6,299.9968760638003,303.06641074139077,302.8244050644627,68.33282663221348,2.263324149455002,2.2030317607894885,2.2231553913950073,1.0569757503967978,28.923678153776564,28.659330900559887,28.29401896605899,4.990766452173024,38.849237192684086,39.95033523254823,40.792439359790315,6.979606461919638,0.17298426763591124,0.308453184144967,0.4968358089847356,0.5520833081486386
00-0019596,T.Brady,2022_01_TB_DAL,2022,1,TB,DAL,212.0,1.0,18.0,27.0,1.0,2022-09-11,66.7,314.49843803190015,311.7109404942605,307.5836041436513,57.443333239398356,1.631662074727501,1.802021173859659,2.0007635020504604,1.0708978561744704,29.461839076888282,29.10622060037326,28.604197335866445,4.135751749027963,46.42461859634204,44.63355682169882,43.193814021646624,9.343875821889775,0.5864921338179556,0.538968789429978,0.5883202073511473,0.5796903743585986
00-0019596,T.Brady,2022_02_TB_NO,2022,2,TB,NO,190.0,1.0,18.0,34.0,0.0,2022-09-18,52.9,263.2492190159501,278.473960329507,290.2047670266238,70.438387843199,1.3158310373637505,1.5346807825731061,1.8188065016776493,0.9711978982709042,23.73091953844414,25.40414706691551,26.676161456618,6.757686941862075,36.71230929817102,38.75570454779921,40.24948419952905,12.024068029071168,0.7932460669089778,0.6926458596199854,0.6631710787418478,0.5320421895910121
00-0019596,T.Brady,2022_03_GB_TB,2022,3,TB,GB,271.0,1.0,31.0,43.0,0.0,2022-09-25,72.1,226.62460950797504,248.98264021967134,271.98571847632854,74.04090688611214,1.1579155186818753,1.3564538550487375,1.669932592281713,0.8415634255999268,20.86545976922207,22.936098044610343,25.098677555414728,6.758134861833482,35.35615464908551,37.17046969853281,39.11321434506922,10.132516886907963,0.3966230334544889,0.46176390641332365,0.5425945189706027,0.5674317449066799
00-0019596,T.Brady,2022_04_KC_TB,2022,4,TB,KC,385.0,3.0,39.0,52.0,0.0,2022-10-02,75.0,248.81230475398752,256.32176014644756,271.8064969351779,61.55778286775994,1.0789577593409376,1.237635903365825,1.5481266664123106,0.7123530938448251,25.932729884611035,25.624065363073562,26.17164527261205,6.964996671688736,39.178077324542755,39.11364646568855,39.81990264596572,8.825253849796667,0.19831151672724445,0.30784260427554916,0.44394097006685673,0.5233373114426575
00-0019596,T.Brady,2022_05_ATL_TB,2022,5,TB,ATL,351.0,1.0,35.0,53.0,0.0,2022-10-09,66.0,316.90615237699376,299.21450676429833,292.3871338560547,84.41391888853839,2.039478879670469,1.8250906022438835,1.8121036361555267,1.0959267820547924,32.46636494230552,30.082710242049043,28.504073404864403,9.05756982583035,45.58903866227138,43.409097643792364,42.03446580124468,9.902053107020327,0.09915575836362223,0.20522840285036612,0.36322443005470095,0.45706908325475176
00-0019596,T.Brady,2022_06_TB_PIT,2022,6,TB,PIT,243.0,1.0,25.0,41.0,0.0,2022-10-16,61.0,333.9530761884969,316.4763378428656,303.0440186094993,74.13096630430246,1.5197394398352344,1.5500604014959225,1.6644484295817945,0.9948907993972541,33.73318247115276,31.721806828032697,29.685150967616327,7.8364304041223445,49.29451933113569,46.60606509586158,44.028199291927464,9.535124857431532,0.04957787918181111,0.13681893523357744,0.29718362459020986,0.38855424682694845
00-0019596,T.Brady,2022_07_TB_CAR,2022,7,TB,CAR,290.0,0.0,32.0,49.0,0.0,2022-10-23,65.3,288.47653809424844,291.9842252285771,292.12692431686304,71.85582134327899,1.2598697199176172,1.366706934330615,1.5436396242032864,0.8625068327965408,29.36659123557638,29.4812045520218,28.83330533714063,7.313720488501852,45.147259665567844,44.73737673057439,43.477617602486106,8.327208088405445,0.024788939590905557,0.09121262348905164,0.2431502383010808,0.325345110606443
00-0019596,T.Brady,2022_08_BAL_TB,2022,8,TB,BAL,325.0,1.0,26.0,44.0,0.0,2022-10-27,59.1,289.2382690471242,291.3228168190514,291.7402108047061,58.67935207539898,0.6299348599588086,0.9111379562204102,1.2629778743481432,1.007374355583905,30.68329561778819,30.320803034681205,29.40906800311506,6.117405682653754,47.07362983278392,46.158251153716265,44.481687129306806,7.160689446385982,0.012394469795452778,0.060808415659367766,0.19894110406452062,0.2699580219800644
00-0019596,T.Brady,2022_09_LA_TB,2022,9,TB,LA,280.0,1.0,36.0,58.0,0.0,2022-11-06,62.1,307.11913452356214,302.5485445460343,297.78744520385044,51.09357409851034,0.8149674299794043,0.9407586374802734,1.2151637153757535,0.8238500207892644,28.341647808894095,28.88053535645414,28.78923745709414,5.489477417733579,45.53681491639196,45.438834102477514,44.39410765125102,5.956303478871917,0.006197234897726389,0.040538943772911847,0.16276999423460778,0.2227375536679484
00-0019596,T.Brady,2022_10_SEA_TB,2022,10,TB,SEA,258.0,2.0,22.0,29.0,1.0,2022-11-13,75.9,293.55956726178107,295.03236303068957,294.5533642576958,43.37742889494109,0.9074837149897022,0.9605057583201824,1.1760430398528892,0.673394963195186,32.17082390444705,31.253690237636096,30.10028519216793,5.845445672065187,51.76840745819598,49.625889401651676,46.86790626011447,8.214638211802384,0.0030986174488631946,0.027025962515274567,0.13317544982831545,0.18311521017880503
00-0019596,T.Brady,2022_12_TB_CLE,2022,12,TB,CLE,246.0,2.0,29.0,43.0,0.0,2022-11-27,67.4,275.7797836308905,282.6882420204597,287.9072980290238,40.439389219898494,1.453741857494851,1.3070038388801217,1.3258533962432728,0.7761826356494559,27.085411952223524,28.169126825090732,28.627506066319214,6.8239152020726,40.38420372909799,42.75059293443445,43.619196031002744,12.773453242859846,0.5015493087244316,0.3513506416768497,0.29077991349589444,0.5341538766270434
00-0019596,T.Brady,2022_13_NO_TB,2022,13,TB,NO,281.0,2.0,36.0,54.0,1.0,2022-12-05,66.7,260.88989181544525,270.45882801363985,280.28778929647405,38.26389792429851,1.7268709287474255,1.5380025592534146,1.448425506017223,0.7314647482672951,28.042705976111762,28.44608455006049,28.695232236079356,5.588885673990486,41.692101864548995,42.8337286229563,43.50661493445679,10.430309232637809,0.2507746543622158,0.23423376111789984,0.2379108383148227,0.4738190426982093
00-0019596,T.Brady,2022_14_TB_SF,2022,14,TB,SF,253.0,1.0,34.0,55.0,2.0,2022-12-11,61.8,270.9449459077226,273.97255200909325,280.4172821516606,31.732468603907677,1.8634354643737128,1.6920017061689432,1.548711777650455,0.6449675406033506,32.02135298805588,30.964056366706995,30.023371829519473,6.055924142924509,47.846050932274494,46.55581908197087,45.41450312819192,10.351930283205697,0.6253873271811079,0.48948917407859993,0.37647250407576405,0.55906884319373
00-0019596,T.Brady,2022_15_CIN_TB,2022,15,TB,CIN,312.0,3.0,30.0,45.0,2.0,2022-12-18,66.7,261.9724729538613,266.9817013393955,275.43232176044955,28.168771571494286,1.4317177321868564,1.4613344707792955,1.448945999895827,0.6405782694777022,33.01067649402794,31.976037577804664,30.746395133243205,5.197089866352201,51.42302546613725,49.37054605464725,47.15732074124793,9.55240075682621,1.312693663590554,0.9929927827190665,0.6716593215165342,0.9176936802322699
00-0019596,T.Brady,2022_16_TB_ARI,2022,16,TB,ARI,281.0,1.0,32.0,48.0,2.0,2022-12-25,66.7,286.9862364769307,281.98780089293035,282.0809905312769,33.044576268396085,2.215858866093428,1.9742229805195304,1.7309558180965856,0.9649854427798013,31.50533824701397,31.31735838520311,30.610686927198984,4.369341035313687,48.21151273306862,47.91369736976484,46.76508060647557,8.132543290546836,1.656346831795277,1.3286618551460445,0.913175808513528,0.918218624630758
00-0019596,T.Brady,2022_17_CAR_TB,2022,17,TB,CAR,432.0,3.0,34.0,47.0,0.0,2023-01-01,72.3,283.99311823846534,281.6585339286203,281.8844467983174,26.98580594200765,1.607929433046714,1.6494819870130204,1.5980547602608428,0.9404465528018808,31.752669123506983,31.544905590135407,30.86328930407189,3.585648018805709,48.10575636653431,47.942464913176565,46.98961140529819,6.640349577441722,1.8281734158976386,1.5524412367640297,1.1107802069656136,0.8290215060575048
00-0019596,T.Brady,2022_18_TB_ATL,2022,18,TB,ATL,84.0,1.0,13.0,17.0,0.0,2023-01-08,76.5,357.99655911923264,331.77235595241353,309.17818374407784,82.24340121132836,2.3039647165233568,2.0996546580086806,1.8529538947588713,1.047026773008397,32.876334561753495,32.363270393423605,31.433600339695182,3.200867099396016,47.552878183267154,47.62830994211771,46.99150024069852,5.444528908763009,0.9140867079488193,1.0349608245093533,0.908820169335502,1.061908367518314
00-0019596,T.Brady,2022_19_DAL_TB,2022,19,TB,DAL,351.0,2.0,35.0,68.0,1.0,2023-01-16,51.5,220.99827955961632,249.18157063494237,268.23669579060913,146.8414538777449,1.6519823582616784,1.7331031053391204,1.6978713684390765,1.0328327442082519,22.938167280876748,25.90884692894907,28.082036641568784,10.534672393524911,32.27643909163358,37.41887329474514,41.53850019693515,16.74345907115241,0.45704335397440965,0.6899738830062356,0.7435801385472289,1.02435649484093
00-0020531,D.Brees,2020_01_TB_NO,2020,1,NO,TB,160.0,2.0,18.0,30.0,0.0,2020-09-13,60.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0020531,D.Brees,2020_02_NO_LV,2020,2,NO,LV,312.0,1.0,26.0,38.0,1.0,2020-09-21,68.4,160.0,160.0,160.0,0.0,2.0,2.0,2.0,0.0,18.0,18.0,18.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0
00-0020531,D.Brees,2020_03_GB_NO,2020,3,NO,GB,288.0,3.0,29.0,36.0,0.0,2020-09-27,80.6,236.0,210.66666666666669,187.63636363636363,107.48023074035521,1.5,1.6666666666666667,1.8181818181818181,0.7071067811865476,22.0,20.666666666666668,19.454545454545453,5.656854249492381,34.0,32.66666666666667,31.454545454545453,5.656854249492381,0.5,0.3333333333333333,0.18181818181818182,0.7071067811865476
00-0020531,D.Brees,2020_04_NO_DET,2020,4,NO,DET,246.0,2.0,19.0,25.0,1.0,2020-10-04,76.0,262.0,236.44444444444449,205.88429752066114,86.03398255251325,2.25,2.1111111111111116,2.0330578512396693,0.9198662110077999,25.5,23.444444444444446,21.190082644628095,6.229582033145747,35.0,33.777777777777786,32.280991735537185,4.314554973040048,0.25,0.22222222222222224,0.1487603305785124,0.5188745216627709
00-0020531,D.Brees,2020_05_LAC_NO,2020,5,NO,LAC,325.0,1.0,33.0,47.0,1.0,2020-10-12,70.2,254.0,239.62962962962968,213.17806160781365,66.09642079647931,2.125,2.0740740740740744,2.0270473328324567,0.7071067811865476,22.25,21.962962962962965,20.791885800150258,5.364180840559495,30.0,30.85185185185186,30.957175056348607,5.863420439310176,0.625,0.4814814814814815,0.3035311795642374,0.5848976518656018
00-0020531,D.Brees,2020_07_CAR_NO,2020,7,NO,CAR,287.0,2.0,29.0,36.0,0.0,2020-10-25,80.6,289.5,268.0864197530865,233.5093231336657,69.79501253515123,1.5625,1.7160493827160497,1.8403114541356465,0.8061519998041707,27.625,25.641975308641978,23.011542927395663,7.308973551022604,38.5,36.23456790123458,33.87405231883068,9.855538623247435,0.8125,0.654320987654321,0.4301618741889215,0.5424121529754655
00-0020531,D.Brees,2020_08_NO_CHI,2020,8,NO,CHI,280.0,2.0,31.0,41.0,0.0,2020-11-01,75.6,288.25,274.39094650205766,243.23490074572646,57.24547398051455,1.78125,1.8106995884773665,1.8693457352018923,0.6681980114513512,28.3125,26.76131687242799,24.100353304232815,6.16571387386095,37.25,36.156378600823054,34.26058826086146,7.958739461851267,0.40625,0.4362139917695474,0.3519506243363903,0.5593203852963111
00-0020531,D.Brees,2020_09_NO_TB,2020,9,NO,TB,222.0,4.0,26.0,32.0,0.0,2020-11-08,81.2,284.125,276.2606310013718,249.91946424650345,46.60785479393716,1.890625,1.873799725651578,1.8931010560742756,0.5520873687154956,29.65625,28.174211248285328,25.354834521645028,5.488842581384244,39.125,37.770919067215374,35.48593584979574,6.955944942994249,0.203125,0.290809327846365,0.28795960172977386,0.5097072279734665
00-0020531,D.Brees,2020_10_SF_NO,2020,10,NO,SF,76.0,1.0,8.0,13.0,0.0,2020-11-15,61.5,253.0625,258.1737540009145,244.84319801986646,47.5670200192674,2.9453125,2.5825331504343856,2.276173591333498,1.2092978454057668,27.828125,27.449474165523554,25.472137335891386,4.616953025918056,35.5625,35.84727937814358,34.85212933165106,6.4343576558188245,0.1015625,0.19387288523091,0.2356033105061786,0.4427518861266112
00-0020531,D.Brees,2020_15_KC_NO,2020,15,NO,KC,234.0,3.0,15.0,35.0,1.0,2020-12-20,42.9,164.53125,197.44916933394305,214.14443474352709,103.62568960299198,1.97265625,2.0550221002895905,2.044142029272862,1.2922099324501084,17.9140625,20.96631611034904,22.29538509300204,10.928051833753909,24.28125,28.231519585429055,30.8790149077145,13.144147595926475,0.05078125,0.12924859015394002,0.19276634495960066,0.3753581519388874
00-0020531,D.Brees,2020_16_MIN_NO,2020,16,NO,MIN,311.0,0.0,19.0,26.0,2.0,2020-12-25,73.1,199.265625,209.63277955596206,217.75453751743123,86.74185153916001,2.486328125,2.3700147335263937,2.2179343875868867,1.166396590705205,16.45703125,18.97754407356603,20.96895143972894,9.457389957859267,29.640625,30.487679723619372,31.628284924493677,11.305567474736634,0.525390625,0.41949906010262666,0.3395361004214914,0.5519108682796113
00-0020531,D.Brees,2020_17_NO_CAR,2020,17,NO,CAR,201.0,3.0,22.0,32.0,0.0,2021-01-03,68.8,255.1328125,243.42185303730804,234.70825796880735,88.70921802911073,1.2431640625,1.5800098223509293,1.8146735898438162,1.5707912168806808,17.728515625,18.985029382377355,20.610960268869132,7.720483688449486,27.8203125,28.99178648241292,30.604960392767552,9.527562843307074,1.2626953125,0.9463327067350844,0.6414386276175839,0.9471467714825286
00-0020531,D.Brees,2020_18_CHI_NO,2020,18,NO,CHI,265.0,2.0,28.0,39.0,0.0,2021-01-10,71.8,228.06640625,229.28123535820538,228.57948379266054,75.79775585436514,2.12158203125,2.053339881567286,2.030187482599486,1.484865900481003,19.8642578125,19.99001958825157,20.86351294725656,6.500458180567376,29.91015625,29.994524321608615,30.858603957718906,7.938528487357502,0.63134765625,0.630888471156723,0.5248134225962049,0.9201923660059933
00-0020531,D.Brees,2020_19_TB_NO,2020,19,NO,TB,134.0,1.0,19.0,34.0,3.0,2021-01-17,55.9,246.533203125,241.1874902388036,235.20139583035862,64.68642635028468,2.060791015625,2.0355599210448574,2.0246988493995794,1.212668836949651,23.93212890625,22.66001305883438,22.161056047755366,6.78172303968497,34.455078125,32.99634954773908,32.338857783588196,8.033622771861749,0.315673828125,0.42059231410448206,0.4293928003059858,0.8216011766626897
00-0022824,A.Lee,2020_15_PHI_ARI,2020,15,ARI,PHI,26.0,0.0,1.0,1.0,0.0,2020-12-20,100.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0022824,A.Lee,2021_13_ARI_CHI,2021,13,ARI,CHI,0.0,0.0,0.0,1.0,0.0,2021-12-05,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0022824,A.Lee,2022_16_TB_ARI,2022,16,ARI,TB,4.0,0.0,1.0,1.0,0.0,2022-12-25,100.0,13.0,17.333333333333336,21.27272727272727,18.384776310850235,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.8181818181818181,0.7071067811865476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0022924,B.Roethlisberger,2020_01_PIT_NYG,2020,1,PIT,NYG,229.0,3.0,21.0,32.0,0.0,2020-09-14,65.6,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0022924,B.Roethlisberger,2020_02_DEN_PIT,2020,2,PIT,DEN,311.0,2.0,29.0,41.0,1.0,2020-09-20,70.7,229.0,229.0,229.0,0.0,3.0,3.0,3.0,0.0,21.0,21.0,21.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0
00-0022924,B.Roethlisberger,2020_03_HOU_PIT,2020,3,PIT,HOU,237.0,2.0,23.0,37.0,0.0,2020-09-27,62.2,270.0,256.33333333333337,243.90909090909088,57.982756057296896,2.5,2.6666666666666665,2.818181818181818,0.7071067811865476,25.0,23.666666666666668,22.454545454545453,5.656854249492381,36.5,35.0,33.63636363636363,6.363961030678928,0.5,0.3333333333333333,0.18181818181818182,0.7071067811865476
00-0022924,B.Roethlisberger,2020_05_PHI_PIT,2020,5,PIT,PHI,239.0,3.0,27.0,34.0,0.0,2020-10-11,79.4,253.5,249.88888888888894,242.65289256198344,41.000938075572414,2.25,2.4444444444444446,2.6694214876033056,0.6201736729460422,24.0,23.444444444444446,22.55371900826446,3.8630398552276066,36.75,35.66666666666667,34.24793388429752,4.480727962834061,0.25,0.22222222222222224,0.1487603305785124,0.5188745216627709
00-0022924,B.Roethlisberger,2020_06_CLE_PIT,2020,6,PIT,CLE,162.0,1.0,14.0,22.0,0.0,2020-10-18,63.6,246.25,246.2592592592593,241.9887302779864,31.968734726291576,2.625,2.6296296296296298,2.7295266716754316,0.5652865398896838,25.5,24.629629629629633,23.362133734034558,3.549859681649191,35.375,35.111111111111114,34.202854996243424,3.5525062634539726,0.125,0.14814814814814817,0.1217129977460556,0.4158513326022507
00-0022924,B.Roethlisberger,2020_07_PIT_TEN,2020,7,PIT,TEN,268.0,2.0,32.0,49.0,3.0,2020-10-25,65.3,204.125,218.1728395061729,227.44532477289798,51.95136275393058,1.8125,2.08641975308642,2.415067276825353,0.9848173365452254,19.75,21.086419753086425,21.659927600573727,6.374544190761274,28.6875,30.740740740740744,31.984154087835527,7.594448909740889,0.0625,0.09876543209876545,0.09958336179222729,0.3402662576430471
00-0022924,B.Roethlisberger,2020_08_PIT_BAL,2020,8,PIT,BAL,182.0,2.0,21.0,32.0,0.0,2020-11-01,65.6,236.0625,234.78189300411526,234.8189020869165,49.612769374057095,1.90625,2.0576131687242802,2.3396004992207433,0.7965078887803133,25.875,24.724279835390952,23.53994076410578,7.756366650082543,38.84375,36.827160493827165,35.07794425368361,11.482502658330988,1.53125,1.0658436213991769,0.6269318414663677,1.566795152113355
00-0022924,B.Roethlisberger,2020_09_PIT_DAL,2020,9,PIT,DAL,306.0,3.0,29.0,43.0,0.0,2020-11-08,67.4,209.03125,217.18792866941018,225.21546534384075,49.03976951431563,1.953125,2.0384087791495205,2.2778549539078807,0.6478986298897493,23.4375,23.48285322359397,23.07813335245018,6.603094295817419,35.421875,35.21810699588478,34.51831802574114,9.673059333823486,0.765625,0.710562414266118,0.512944233927028,1.392367819698446
00-0022924,B.Roethlisberger,2020_10_CIN_PIT,2020,10,PIT,CIN,333.0,4.0,27.0,47.0,0.0,2020-11-15,57.4,257.515625,246.79195244627348,239.90356255405152,61.60279234401182,2.4765625,2.3589391860996805,2.4091540531973568,0.7323784852392042,26.21875,25.321902149062648,24.15483637927742,6.117733391983948,39.2109375,37.81207133058986,36.06044202106093,8.887640333934492,0.3828125,0.47370827617741207,0.4196816459402956,1.1948378118325378
00-0022924,B.Roethlisberger,2020_11_PIT_JAX,2020,11,PIT,JAX,267.0,2.0,32.0,46.0,1.0,2020-11-22,69.6,295.2578125,275.5279682975157,256.830187544224,67.76915457170354,3.23828125,2.905959457399787,2.698398770797837,1.0517236041052225,26.609375,25.881268099375102,24.672138855772435,5.068231516604491,43.10546875,40.874714220393244,38.04945256268621,8.720375072705597,0.19140625,0.31580551745160806,0.3433758921329691,1.0061672359574603
00-0022924,B.Roethlisberger,2020_12_BAL_PIT,2020,12,PIT,BAL,266.0,1.0,36.0,51.0,1.0,2020-12-02,70.6,281.12890625,272.6853121983438,258.67924435436504,55.492307772919524,2.619140625,2.603972971599858,2.5714171761073215,0.9823109813364288,29.3046875,27.920845399583406,26.00447724563199,5.24565380369725,44.552734375,42.5831428135955,39.49500664219781,7.6128497097082475,0.595703125,0.5438703449677387,0.46276209356333836,0.8969201384819745
00-0022924,B.Roethlisberger,2020_13_WAS_PIT,2020,13,PIT,WAS,305.0,2.0,33.0,53.0,1.0,2020-12-07,62.3,273.564453125,270.4568747988959,260.0102908353896,45.437621320957966,1.8095703125,2.0693153143999057,2.285704962269626,1.1652939639783078,32.65234375,30.613896933055607,27.821845019153447,6.039409065985837,47.7763671875,45.38876187573034,41.58682361634366,7.6359101783532415,0.7978515625,0.6959135633118259,0.5604417129154586,0.7706614432531029
00-0022924,B.Roethlisberger,2020_14_PIT_BUF,2020,14,PIT,BUF,187.0,2.0,21.0,38.0,2.0,2020-12-13,55.3,289.2822265625,281.97124986593064,268.1902379562278,41.3237384396837,1.90478515625,2.0462102095999373,2.2337586054933305,0.9520802885383873,32.826171875,31.409264622037075,28.763327742943726,5.0886128383242095,50.38818359375,47.9258412504869,43.66194659519026,7.413433851383381,0.89892578125,0.7972757088745506,0.6403614014762843,0.6492834703475948
